ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000025791,2118.5323148731795,1.2450156201686362,0.12260588386253725,10.154615593852883,3.1605321033750745e-24,1.4135634760389303e-22,Pgm1,72157,phosphoglucomutase 1 [Source:MGI Symbol;Acc:MGI:97565]
ENSMUSG00000023175,9188.802915351805,1.2235080594740038,0.12052269525378015,10.151681862886559,3.2570132790760426e-24,1.4531535040728513e-22,Bsg,12215,basigin [Source:MGI Symbol;Acc:MGI:88208]
ENSMUSG00000039298,972.2016257979791,-1.2094650277412422,0.1192011361330011,-10.14642198033882,3.437354315563488e-24,1.5298741841561591e-22,Cdk5rap2,214444,CDK5 regulatory subunit associated protein 2 [Source:MGI Symbol;Acc:MGI:2384875]
ENSMUSG00000026919,82.3571282535492,3.68873046828158,0.36358836427959645,10.145347955758497,3.475376803362102e-24,1.543033477074249e-22,Lcn4,16821,lipocalin 4 [Source:MGI Symbol;Acc:MGI:102668]
ENSMUSG00000026385,741.5258995890546,2.020797630910798,0.19923786955236014,10.142638221594353,3.573168013685385e-24,1.582601211498323e-22,Dbi,13167,diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865]
ENSMUSG00000045349,507.5980553852747,2.1635749478867057,0.21347461754577893,10.135045434255124,3.86193998428509e-24,1.706360310732066e-22,Sh2d5,230863,SH2 domain containing 5 [Source:MGI Symbol;Acc:MGI:2446215]
ENSMUSG00000030257,429.09877802990934,2.134524257345247,0.2106465710471139,10.133202011001796,3.9354673583576315e-24,1.7346475448142526e-22,Srgap3,259302,SLIT-ROBO Rho GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:2152938]
ENSMUSG00000019539,411.89436390353995,2.55733250419904,0.2526472245883889,10.122147624480847,4.406391344277651e-24,1.9328805108264082e-22,Rcn3,52377,"reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]"
ENSMUSG00000070056,1929.0133076902002,-1.317369864371955,0.1302429267384769,-10.1147133081337,4.7540681794514956e-24,2.0803893558424673e-22,Mfhas1,52065,malignant fibrous histiocytoma amplified sequence 1 [Source:MGI Symbol;Acc:MGI:1098644]
ENSMUSG00000061244,1483.4829146546263,-1.2255266458112137,0.12121031866565507,-10.110745184918539,4.950627476599597e-24,2.161221296483001e-22,Exoc5,105504,exocyst complex component 5 [Source:MGI Symbol;Acc:MGI:2145645]
ENSMUSG00000027435,1001.7540494355886,1.7579779047680182,0.17401398807177235,10.102509138764967,5.384651909283821e-24,2.345086588081412e-22,Cd93,17064,CD93 antigen [Source:MGI Symbol;Acc:MGI:106664]
ENSMUSG00000039703,3684.7172278735216,-1.0569247611184578,0.10466772574580595,-10.097905095265805,5.64348492599167e-24,2.451959831654667e-22,Nploc4,217365,"NPL4 homolog, ubiquitin recognition factor [Source:MGI Symbol;Acc:MGI:2679787]"
ENSMUSG00000039156,1428.8010767928838,-1.2314973184016398,0.12198794835663788,-10.095237562331121,5.799049133876393e-24,2.513564099643145e-22,Stim2,116873,stromal interaction molecule 2 [Source:MGI Symbol;Acc:MGI:2151156]
ENSMUSG00000039701,188.98026480250454,2.06051315482002,0.2043974808691043,10.080912671030267,6.709992933258947e-24,2.901515427632921e-22,Usp53,99526,ubiquitin specific peptidase 53 [Source:MGI Symbol;Acc:MGI:2139607]
ENSMUSG00000040596,995.0901619678175,-1.826075975840354,0.18137490437438164,-10.067963824097149,7.654635487450879e-24,3.3021699379433483e-22,Pogk,71592,pogo transposable element with KRAB domain [Source:MGI Symbol;Acc:MGI:1918842]
ENSMUSG00000024556,3683.782593168784,1.275326772235855,0.1267607650986053,10.060895192954993,8.224703599977066e-24,3.5397262097259786e-22,Me2,107029,"malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:MGI Symbol;Acc:MGI:2147351]"
ENSMUSG00000040734,439.770832437119,1.7630775388135114,0.17538141047651182,10.052818790903919,8.927651820491985e-24,3.833218598125594e-22,Ppp1r13l,333654,"protein phosphatase 1, regulatory subunit 13 like [Source:MGI Symbol;Acc:MGI:3525053]"
ENSMUSG00000027087,5764.716297354776,-1.3088175081037143,0.1302096252226317,-10.051618732992322,9.037058908625563e-24,3.8710857033943495e-22,Itgav,16410,integrin alpha V [Source:MGI Symbol;Acc:MGI:96608]
ENSMUSG00000025203,26421.488371036758,1.4331761156841203,0.1426580301926503,10.046235138314401,9.544439626049564e-24,4.0788509202846006e-22,Scd2,20250,stearoyl-Coenzyme A desaturase 2 [Source:MGI Symbol;Acc:MGI:98240]
ENSMUSG00000055866,371.7975139627204,-1.896259336156768,0.18892980376757798,-10.036845951999991,1.0497718921664089e-23,4.475756422488932e-22,Per2,18627,period circadian clock 2 [Source:MGI Symbol;Acc:MGI:1195265]
ENSMUSG00000092203,1207.4276956726749,-1.395752998291687,0.1391139366619854,-10.033164410285096,1.0896724061961936e-23,4.635044771158074e-22,1110038B12Rik,68763,RIKEN cDNA 1110038B12 gene [Source:MGI Symbol;Acc:MGI:1916013]
ENSMUSG00000020186,106.61009629811129,2.6783368839232495,0.26698946704201715,10.031620024552314,1.1068542826647496e-23,4.697180686061942e-22,Csrp2,13008,cysteine and glycine-rich protein 2 [Source:MGI Symbol;Acc:MGI:1202907]
ENSMUSG00000032834,1069.8628838028583,-1.302495708976249,0.12985466099382484,-10.030411684938967,1.1204843679744584e-23,4.743990428491396e-22,Pwp2,110816,PWP2 periodic tryptophan protein homolog (yeast) [Source:MGI Symbol;Acc:MGI:1341200]
ENSMUSG00000029060,2555.783310677048,-1.296585592035715,0.1292764191866473,-10.029559916597973,1.1301920790498334e-23,4.763119022411411e-22,Mib2,76580,mindbomb E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2679684]
ENSMUSG00000025403,8822.390937680238,-1.3728708924494024,0.13688250242957664,-10.029557233991376,1.130222784252598e-23,4.763119022411411e-22,Shmt2,108037,serine hydroxymethyltransferase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1277989]
ENSMUSG00000010663,793.455756413228,1.296458335236574,0.1293869838146953,10.020005853860294,1.2449557188692289e-23,5.234551142379191e-22,Fads1,76267,fatty acid desaturase 1 [Source:MGI Symbol;Acc:MGI:1923517]
ENSMUSG00000021565,146.81259785030917,2.6083933552430123,0.26090273905759287,9.997569840258455,1.5618268965585026e-23,6.551774070896449e-22,Slc6a19,74338,"solute carrier family 6 (neurotransmitter transporter), member 19 [Source:MGI Symbol;Acc:MGI:1921588]"
ENSMUSG00000032482,172.35321122183228,-2.9417704098499033,0.2944060447431643,-9.992221499447346,1.6484529236885134e-23,6.899304805382567e-22,Cspg5,29873,chondroitin sulfate proteoglycan 5 [Source:MGI Symbol;Acc:MGI:1352747]
ENSMUSG00000017639,447.7888234348228,1.6095621299150558,0.1611498543520277,9.987983770677253,1.7204547759069408e-23,7.167775970490835e-22,Rab11fip4,268451,RAB11 family interacting protein 4 (class II) [Source:MGI Symbol;Acc:MGI:2442920]
ENSMUSG00000022718,402.1758288392481,-1.906235530528785,0.19084898503251796,-9.988187939296557,1.7169154815498594e-23,7.167775970490835e-22,Dgcr8,94223,"DGCR8, microprocessor complex subunit [Source:MGI Symbol;Acc:MGI:2151114]"
ENSMUSG00000079429,424.6801058296879,2.624153850289419,0.26319309683307945,9.970450904165212,2.0529468533822892e-23,8.533524870277908e-22,Mroh2a,100040766,maestro heat-like repeat family member 2A [Source:MGI Symbol;Acc:MGI:3705228]
ENSMUSG00000022841,4667.497022108539,-1.4132815207680234,0.14183569188161974,-9.964216354989052,2.185908603145043e-23,9.06555913413426e-22,Ap2m1,11773,"adaptor-related protein complex 2, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1298405]"
ENSMUSG00000022748,397.6939841158375,-1.7459329660852954,0.1755146130620978,-9.947507706766142,2.5857783778887662e-23,1.0699610848007755e-21,Cmss1,66497,cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]
ENSMUSG00000028799,737.3565161099857,-1.2375202579694984,0.1245049525407795,-9.939526361926601,2.8015600176917055e-23,1.1566259548153448e-21,Zfp362,230761,zinc finger protein 362 [Source:MGI Symbol;Acc:MGI:2652839]
ENSMUSG00000020875,78.22267395365796,-6.088206113551134,0.6126221756414765,-9.937946022238219,2.846354153326139e-23,1.1724666047380448e-21,Hoxb9,15417,homeobox B9 [Source:MGI Symbol;Acc:MGI:96190]
ENSMUSG00000041439,1841.8237878913128,-1.3527377313557298,0.13627690792961325,-9.926389965161347,3.196180982155973e-23,1.3136015892428422e-21,Mfsd6,98682,major facilitator superfamily domain containing 6 [Source:MGI Symbol;Acc:MGI:1922925]
ENSMUSG00000034617,804.932138468301,-1.353639870266382,0.13683015407367105,-9.892847665270958,4.471246447219631e-23,1.8335124757048052e-21,Mtrr,210009,5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:MGI Symbol;Acc:MGI:1891037]
ENSMUSG00000009630,3571.246889993415,-1.5022589476207568,0.15203697556931875,-9.880878924323424,5.0388984844186495e-23,2.0616551467190925e-21,Ppp2cb,19053,"protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform [Source:MGI Symbol;Acc:MGI:1321161]"
ENSMUSG00000028179,1490.1355407190176,-4.515460289693644,0.4574422574325788,-9.871104420997147,5.55495773409947e-23,2.2677151841576537e-21,Cth,107869,cystathionase (cystathionine gamma-lyase) [Source:MGI Symbol;Acc:MGI:1339968]
ENSMUSG00000001507,235.6114061286732,2.208846528216187,0.22389533841611617,9.865531564176562,5.872257931778451e-23,2.3918964897119008e-21,Itga3,16400,integrin alpha 3 [Source:MGI Symbol;Acc:MGI:96602]
ENSMUSG00000024164,166.85765195768073,7.938144004612126,0.8067400361894147,9.839779419039925,7.587701318754151e-23,3.0837499702589255e-21,C3,12266,complement component 3 [Source:MGI Symbol;Acc:MGI:88227]
ENSMUSG00000020448,525.2101633253608,-1.3782459737824673,0.14015330851927077,-9.833845439281667,8.048546433593994e-23,3.263775007116071e-21,Rnf185,193670,ring finger protein 185 [Source:MGI Symbol;Acc:MGI:1922078]
ENSMUSG00000026955,197.2907545358709,2.0370484137922085,0.20747960610338534,9.818065746554215,9.413231667555124e-23,3.808706241009887e-21,Sapcd2,72080,suppressor APC domain containing 2 [Source:MGI Symbol;Acc:MGI:1919330]
ENSMUSG00000024300,5183.637041791922,1.545002924380139,0.15738653217679843,9.816614566769774,9.549682882319363e-23,3.855367549481499e-21,Myo1f,17916,myosin IF [Source:MGI Symbol;Acc:MGI:107711]
ENSMUSG00000040751,236.6447338822646,1.9849211646192193,0.20222037587522917,9.81563384020176,9.643005344632678e-23,3.884449481873225e-21,Lat2,56743,"linker for activation of T cells family, member 2 [Source:MGI Symbol;Acc:MGI:1926479]"
ENSMUSG00000006235,70.19006406526569,4.303398032164409,0.43846661237721923,9.81465386573638,9.737157901344035e-23,3.913736946778105e-21,Epor,13857,erythropoietin receptor [Source:MGI Symbol;Acc:MGI:95408]
ENSMUSG00000032026,2675.1322801786723,-1.4637704355308638,0.149164562373584,-9.813124593660776,9.885906261783127e-23,3.9647915926377695e-21,Rexo2,104444,RNA exonuclease 2 [Source:MGI Symbol;Acc:MGI:1888981]
ENSMUSG00000000673,762.5841060477371,1.673347320177015,0.17054583753087793,9.811715984414159,1.0024907183900931e-22,4.0117216292066705e-21,Haao,107766,"3-hydroxyanthranilate 3,4-dioxygenase [Source:MGI Symbol;Acc:MGI:1349444]"
ENSMUSG00000006005,8733.559385282768,-0.9073419064058635,0.0924902508079399,-9.810135646512617,1.0183158077238759e-22,4.066132791979275e-21,Tpr,108989,"translocated promoter region, nuclear basket protein [Source:MGI Symbol;Acc:MGI:1922066]"
ENSMUSG00000024989,837.7442758148842,1.601026747379533,0.16324714964929088,9.80737949066229,1.0465091316713724e-22,4.1695848547465506e-21,Cep55,74107,centrosomal protein 55 [Source:MGI Symbol;Acc:MGI:1921357]
ENSMUSG00000038827,731.4211830903178,-1.1828843331486294,0.12065059189052546,-9.804214920237948,1.079834146133296e-22,4.292987690335596e-21,Abitram,230234,actin binding transcription modulator [Source:MGI Symbol;Acc:MGI:2677850]
ENSMUSG00000022636,1599.2921233236036,1.4220188989368245,0.14517024072724263,9.79552621675834,1.1768303432190879e-22,4.668434805013459e-21,Alcam,11658,activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266]
ENSMUSG00000025408,860.7285454983066,-1.9983300490493545,0.20417901779977027,-9.787146938913343,1.2785259358882219e-22,5.060854941016979e-21,Ddit3,13198,DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]
ENSMUSG00000072704,592.6822191056056,-1.3928441279827177,0.14235679170115292,-9.784177567774151,1.316612928792829e-22,5.200336087578256e-21,Smim10l1,381820,small integral membrane protein 10 like 1 [Source:MGI Symbol;Acc:MGI:1914379]
ENSMUSG00000025571,2000.7370359975387,-1.0777912641357492,0.11022546100869134,-9.778060842501397,1.3986448691184052e-22,5.512412866451978e-21,Tnrc6c,217351,trinucleotide repeat containing 6C [Source:MGI Symbol;Acc:MGI:2443265]
ENSMUSG00000020794,2254.5585305768236,-1.138310073252511,0.11641845905164294,-9.777745578538877,1.403007348115352e-22,5.517689243191583e-21,Ube2g1,67128,ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378]
ENSMUSG00000030930,104.48222376414344,3.471109936403675,0.3550271127147873,9.777027759545247,1.4129905098423143e-22,5.5450001771188285e-21,Chst15,77590,carbohydrate sulfotransferase 15 [Source:MGI Symbol;Acc:MGI:1924840]
ENSMUSG00000039263,2578.8128046586266,-1.1365354131590606,0.11626158381699504,-9.775674611039683,1.4320011867336662e-22,5.607544561269515e-21,Npepl1,228961,aminopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:2448523]
ENSMUSG00000024799,275.080844562727,1.661791768406324,0.1700527925351789,9.772210991845654,1.481823505610293e-22,5.790217415498207e-21,Tm7sf2,73166,transmembrane 7 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1920416]
ENSMUSG00000002658,2791.997302884091,-1.1507880088146616,0.11792149270941764,-9.758933527498973,1.6892218191544588e-22,6.586521315369778e-21,Gtf2f1,98053,"general transcription factor IIF, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1923848]"
ENSMUSG00000026959,105.10889284374468,6.94536209264638,0.7121312300095001,9.752924461062783,1.7922926586693564e-22,6.973508834839748e-21,Grin1,14810,"glutamate receptor, ionotropic, NMDA1 (zeta 1) [Source:MGI Symbol;Acc:MGI:95819]"
ENSMUSG00000028292,828.060641800453,-1.601295435193548,0.1643548551393171,-9.742915314769334,1.9779683151509826e-22,7.679567194654283e-21,Rars2,109093,"arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]"
ENSMUSG00000033769,999.3695486384953,-1.2059262208369295,0.12391520945210814,-9.731866057192976,2.205100562566283e-22,8.525143022396086e-21,Exoc6b,75914,exocyst complex component 6B [Source:MGI Symbol;Acc:MGI:1923164]
ENSMUSG00000036466,214.99973085379344,2.5703071921696266,0.26435652636232626,9.722881547651944,2.4086679200760026e-22,9.292467696732959e-21,Megf11,214058,multiple EGF-like-domains 11 [Source:MGI Symbol;Acc:MGI:1920951]
ENSMUSG00000042608,2715.839511452167,-1.012164193111782,0.10411009032261177,-9.722056622709019,2.4282657318121204e-22,9.34831077512818e-21,Stk40,74178,serine/threonine kinase 40 [Source:MGI Symbol;Acc:MGI:1921428]
ENSMUSG00000005886,2619.4408718921213,-1.1328385322390957,0.11660294162611329,-9.715351229058495,2.593533168500164e-22,9.963535422903366e-21,Ncoa2,17978,nuclear receptor coactivator 2 [Source:MGI Symbol;Acc:MGI:1276533]
ENSMUSG00000037253,1979.8685800571407,-1.2399942977099978,0.12770465613858714,-9.709859727936122,2.737135375243326e-22,1.0493118976352986e-20,Mex3c,240396,mex3 RNA binding family member C [Source:MGI Symbol;Acc:MGI:2652843]
ENSMUSG00000046410,383.50145479671073,1.7361475794925159,0.17882696903941062,9.70853327559277,2.7729855034512164e-22,1.0608268232070816e-20,Kcnk6,52150,"potassium inwardly-rectifying channel, subfamily K, member 6 [Source:MGI Symbol;Acc:MGI:1891291]"
ENSMUSG00000021236,1941.336170667274,-1.156445804634649,0.11916106195502014,-9.704896764609012,2.8736706732920626e-22,1.0970448210509112e-20,Entpd5,12499,ectonucleoside triphosphate diphosphohydrolase 5 [Source:MGI Symbol;Acc:MGI:1321385]
ENSMUSG00000031996,2072.454242335509,-1.0898643157283547,0.11231672871801957,-9.703490550054651,2.9135677270802737e-22,1.1099537345252784e-20,Aplp2,11804,amyloid beta (A4) precursor-like protein 2 [Source:MGI Symbol;Acc:MGI:88047]
ENSMUSG00000032802,539.8927196703713,-1.659417846659625,0.17106183728768573,-9.7006899549949,2.9946663037358074e-22,1.1384723064702294e-20,Srxn1,76650,sulfiredoxin 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:104971]
ENSMUSG00000048546,3649.207343028167,-1.0872058319453353,0.11210953167538736,-9.69771094123678,3.083384297974434e-22,1.1697629245205295e-20,Tob2,57259,"transducer of ERBB2, 2 [Source:MGI Symbol;Acc:MGI:1888525]"
ENSMUSG00000028494,2138.6387900160166,-1.463519217898295,0.15094082084994134,-9.6959802501224015,3.136115421852278e-22,1.1872994651029122e-20,Plin2,11520,perilipin 2 [Source:MGI Symbol;Acc:MGI:87920]
ENSMUSG00000043587,191.11948249636674,1.9470483689482982,0.20083991676431193,9.694528858190989,3.1810241186948725e-22,1.2018080355681996e-20,Pxylp1,235534,2-phosphoxylose phosphatase 1 [Source:MGI Symbol;Acc:MGI:2442444]
ENSMUSG00000036817,1438.8603304390615,1.2066909947444429,0.1246548403356871,9.68025783431197,3.6579231043434623e-22,1.376284140372361e-20,Sun1,77053,Sad1 and UNC84 domain containing 1 [Source:MGI Symbol;Acc:MGI:1924303]
ENSMUSG00000050335,6032.608655075404,-1.1009220335806076,0.11373506038920808,-9.679706765997992,3.6776929277518417e-22,1.3780398469325587e-20,Lgals3,16854,"lectin, galactose binding, soluble 3 [Source:MGI Symbol;Acc:MGI:96778]"
ENSMUSG00000041538,180.486112173789,2.690663959426205,0.2779669648061765,9.679797602216427,3.6744268742993355e-22,1.3780398469325587e-20,H2-Ob,15002,"histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]"
ENSMUSG00000022607,86.21383247710499,-3.7891402699191166,0.3918859097554789,-9.668988283562909,4.0839529698927684e-22,1.5271306105451483e-20,Ptk2,14083,PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]
ENSMUSG00000020263,563.0512939433332,1.5646271749967162,0.16182270431618664,9.668774116761632,4.092507396802746e-22,1.5271998972772292e-20,Appl2,216190,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2 [Source:MGI Symbol;Acc:MGI:2384914]"
ENSMUSG00000053580,1439.5396074227785,1.6198277969715995,0.1675770901901474,9.666164958071555,4.1981594438623055e-22,1.5634288475836604e-20,Tanc2,77097,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]"
ENSMUSG00000030352,482.3655373714877,5.011362289681501,0.5191517443789341,9.652981703214037,4.774684060012983e-22,1.7745098722427072e-20,Tspan9,109246,tetraspanin 9 [Source:MGI Symbol;Acc:MGI:1924558]
ENSMUSG00000002343,383.83850395553077,-1.461842573034204,0.15152604404433967,-9.647467418910761,5.038465859558585e-22,1.8687383131143304e-20,Armc6,76813,armadillo repeat containing 6 [Source:MGI Symbol;Acc:MGI:1924063]
ENSMUSG00000021432,1003.0148932449226,-1.1375798304550577,0.11800479400321741,-9.640115387380291,5.412709956811552e-22,2.003471222959375e-20,Slc35b3,108652,"solute carrier family 35, member B3 [Source:MGI Symbol;Acc:MGI:1913978]"
ENSMUSG00000053012,1302.044002879543,-1.730163501148921,0.17968272474674502,-9.628991899958725,6.031831091397635e-22,2.2281144484984624e-20,Krcc1,57896,lysine-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1889377]
ENSMUSG00000038910,2938.9342580284856,-1.1821178970560149,0.12278458038197827,-9.627576144972682,6.115496422806316e-22,2.2544561358256497e-20,Plcl2,224860,phospholipase C-like 2 [Source:MGI Symbol;Acc:MGI:1352756]
ENSMUSG00000021725,827.2118083723185,-1.1883230086240384,0.1236596586670545,-9.6096254949524,7.281333410543153e-22,2.678826049911118e-20,Parp8,52552,"poly (ADP-ribose) polymerase family, member 8 [Source:MGI Symbol;Acc:MGI:1098713]"
ENSMUSG00000040651,749.7970572426572,-1.3564833646811165,0.14126106010418474,-9.602670146186535,7.789971972730719e-22,2.8601893070098627e-20,Tasor,218850,transcription activation suppressor [Source:MGI Symbol;Acc:MGI:1921694]
ENSMUSG00000026785,93.03561062686248,2.7983253390551264,0.2914915723077407,9.600021423949812,7.992780892812814e-22,2.928760356065226e-20,Pkn3,263803,protein kinase N3 [Source:MGI Symbol;Acc:MGI:2388285]
ENSMUSG00000026036,692.858766263363,-1.3164997460739527,0.13736769885511083,-9.58376501205379,9.357033765077637e-22,3.421786616135004e-20,Nif3l1,65102,Ngg1 interacting factor 3-like 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:1929485]
ENSMUSG00000021244,2840.7414649594866,-1.160111489010678,0.12114545561641288,-9.576186602359893,1.0069429135250157e-21,3.6749388572008977e-20,Ylpm1,56531,YLP motif containing 1 [Source:MGI Symbol;Acc:MGI:1926195]
ENSMUSG00000042182,108.59484916584648,-2.638732673142043,0.27562254429996996,-9.573718578949823,1.03128185625824e-21,3.756253755089893e-20,Bend6,320705,BEN domain containing 6 [Source:MGI Symbol;Acc:MGI:2444572]
ENSMUSG00000022769,942.4459225119405,1.9538491586222895,0.20410203006425454,9.572904091190013,1.0394411471759594e-21,3.778430687981456e-20,Sdf2l1,64136,stromal cell-derived factor 2-like 1 [Source:MGI Symbol;Acc:MGI:2149842]
ENSMUSG00000020785,265.58887689206335,1.7588966504569066,0.18392146444389765,9.563302770424766,1.1405747470879887e-21,4.137814708720003e-20,Camkk1,55984,"calcium/calmodulin-dependent protein kinase kinase 1, alpha [Source:MGI Symbol;Acc:MGI:1891766]"
ENSMUSG00000025153,7657.1005753436,1.154454329943307,0.12102942378529026,9.538625351066223,1.4473805947507852e-21,5.2404367248040337e-20,Fasn,14104,fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]
ENSMUSG00000017724,97.79596926059278,3.45675403847621,0.3624888645934142,9.53616614500277,1.4821034457857886e-21,5.355529441326548e-20,Etv4,18612,ets variant 4 [Source:MGI Symbol;Acc:MGI:99423]
ENSMUSG00000003346,721.2339857726187,1.5640792911419046,0.16419812329305886,9.525561314427172,1.6415237965451447e-21,5.91986684572249e-20,Abhd17a,216169,abhydrolase domain containing 17A [Source:MGI Symbol;Acc:MGI:106388]
ENSMUSG00000035863,657.6762242079802,1.2012546033391145,0.12618988550391058,9.519420661506885,1.741471817534997e-21,6.267924600863634e-20,Palm,18483,paralemmin [Source:MGI Symbol;Acc:MGI:1261814]
ENSMUSG00000049580,62.42794756801426,3.721414275652813,0.39188636067449284,9.49615666451806,2.1778001653794047e-21,7.807563343387698e-20,Tsku,244152,"tsukushi, small leucine rich proteoglycan [Source:MGI Symbol;Acc:MGI:2443855]"
ENSMUSG00000021476,479.36470544515464,-1.5397749789377289,0.16237302058257586,-9.482948419714015,2.47197678957103e-21,8.827521028589463e-20,Habp4,56541,hyaluronic acid binding protein 4 [Source:MGI Symbol;Acc:MGI:1891713]
ENSMUSG00000000530,769.3679870853629,4.685189229098787,0.4940561400947567,9.483111024994445,2.4681265332104522e-21,8.827521028589463e-20,Acvrl1,11482,"activin A receptor, type II-like 1 [Source:MGI Symbol;Acc:MGI:1338946]"
ENSMUSG00000038387,444.9182269201519,2.2242437054711113,0.2346222924747967,9.480103881049756,2.540300537011902e-21,9.053789882693982e-20,Rras,20130,related RAS viral (r-ras) oncogene [Source:MGI Symbol;Acc:MGI:98179]
ENSMUSG00000024404,4539.72621920222,-1.3065306785861543,0.1379073785953017,-9.473972255105036,2.693995428553186e-21,9.582851575095232e-20,Riok3,66878,RIO kinase 3 [Source:MGI Symbol;Acc:MGI:1914128]
ENSMUSG00000002768,919.5184129121847,-1.2845589375644735,0.13560488139673982,-9.472807500242071,2.7242139000495444e-21,9.671489347880173e-20,Mea1,17256,male enhanced antigen 1 [Source:MGI Symbol;Acc:MGI:96957]
ENSMUSG00000024943,2402.862969514393,1.096665579440154,0.1157980718328155,9.47049948313021,2.7850871674764335e-21,9.86840206448737e-20,Smc5,226026,structural maintenance of chromosomes 5 [Source:MGI Symbol;Acc:MGI:2385088]
ENSMUSG00000009654,115.66639465109142,2.7573748945874628,0.29117456073032544,9.469834478916708,2.802874810567561e-21,9.912182082022648e-20,Oit3,18302,oncoprotein induced transcript 3 [Source:MGI Symbol;Acc:MGI:1201782]
ENSMUSG00000027078,184.91193230148863,2.88401675657228,0.304615954325926,9.467714069521474,2.8603456835226336e-21,1.0095858420294201e-19,Ube2l6,56791,ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500]
ENSMUSG00000021676,2709.7079136511925,0.9434188589255729,0.09965140642251302,9.46719060768256,2.874711888516492e-21,1.0126977324642654e-19,Iqgap2,544963,IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]
ENSMUSG00000021733,2257.6437996507057,1.4953649999752476,0.1580831125128367,9.459359549577574,3.098350608495425e-21,1.0893776860081797e-19,Slc4a7,218756,"solute carrier family 4, sodium bicarbonate cotransporter, member 7 [Source:MGI Symbol;Acc:MGI:2443878]"
ENSMUSG00000004612,2507.907613302873,1.3834404624764083,0.1463522682707755,9.452811895725583,3.298483526367186e-21,1.157513988252854e-19,Nkg7,72310,natural killer cell group 7 sequence [Source:MGI Symbol;Acc:MGI:1931250]
ENSMUSG00000041895,158.77928730461178,2.1852570589440035,0.2313980712329166,9.44371336934959,3.597972956709991e-21,1.260188301613127e-19,Wipi1,52639,"WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]"
ENSMUSG00000045092,2055.0754992131924,1.9875118087141153,0.21048272884666924,9.442636075675177,3.635168073488205e-21,1.2707767625481374e-19,S1pr1,13609,sphingosine-1-phosphate receptor 1 [Source:MGI Symbol;Acc:MGI:1096355]
ENSMUSG00000031885,3981.8081712193953,-0.9885227315551974,0.10474154843757591,-9.437732650518713,3.809328600590167e-21,1.3291133518846915e-19,Cbfb,12400,core binding factor beta [Source:MGI Symbol;Acc:MGI:99851]
ENSMUSG00000024462,1587.5918692632924,1.7339475510041962,0.18373972288181845,9.43697706630086,3.836889561256732e-21,1.3361748227826878e-19,Gabbr1,54393,"gamma-aminobutyric acid (GABA) B receptor, 1 [Source:MGI Symbol;Acc:MGI:1860139]"
ENSMUSG00000022479,113.74289854825835,3.1243072481766987,0.33109137949029616,9.436389594275944,3.858454614025988e-21,1.3411253294618328e-19,Vdr,22337,"vitamin D (1,25-dihydroxyvitamin D3) receptor [Source:MGI Symbol;Acc:MGI:103076]"
ENSMUSG00000039783,194.66459965483668,2.52016543103817,0.2674462942272383,9.423071044300533,4.380835075475541e-21,1.519799970670678e-19,Kmo,98256,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) [Source:MGI Symbol;Acc:MGI:2138151]
ENSMUSG00000020116,1121.4943992949513,-1.3831117866842204,0.14681320762559436,-9.420894816299203,4.472599515116626e-21,1.5486906252722615e-19,Pno1,66249,partner of NOB1 homolog [Source:MGI Symbol;Acc:MGI:1913499]
